Date,Microsoft,Alphabet,Amazon,Meta,Oracle,Equinix,DigitalRealty,IronMountain,JPMorgan,JohnsonJohnson,ProcterGamble,Exxon,Walmart,Coca-Cola,IBM,BankOfAmerica,Citigroup,WellsFargo,AXA,Allianz,GoldmanSachs,Pfizer,Merck,AbbVie,UnitedHealth,CVSHealth,Target,Kroger,Carrefour,ATT,Verizon,DeutscheTelekom,Comcast,Vodafone
2025-05-06,430.0179443359375,162.66595458984375,185.00999450683594,585.4833984375,146.7435760498047,855.5411376953125,161.90757751464844,93.63807678222656,245.74630737304688,150.28282165527344,155.96261596679688,101.23174285888672,97.68321990966797,69.69950103759766,243.0774383544922,39.94162368774414,68.25127410888672,71.91881561279297,40.93000030517578,361.9849548339844,538.2098999023438,21.331607818603516,76.26939392089844,182.74899291992188,383.6905517578125,64.45392608642578,89.54718017578125,71.50894927978516,12.533084869384766,27.264780044555664,41.98483657836914,31.004657745361328,30.9669189453125,9.23024845123291
2025-05-07,430.0576477050781,150.85693359375,188.7100067138672,594.953857421875,148.40277099609375,852.7068481445312,162.44198608398438,94.0148696899414,245.88433837890625,153.03611755371094,156.0017852783203,101.13507080078125,97.96075439453125,70.3603515625,247.22434997558594,40.02964401245117,69.0176010131836,71.62519073486328,40.650001525878906,356.3289489746094,540.7179565429688,21.247703552246094,76.34659576416016,183.66690063476562,380.3351745605469,64.98917388916016,91.30656433105469,70.93075561523438,12.629598617553711,27.206687927246094,41.73758316040039,30.96591567993164,30.877134323120117,8.972526550292969
2025-05-08,434.8410339355469,153.74688720703125,192.0800018310547,596.1502075195312,149.32675170898438,841.477294921875,161.97561645507812,93.46416473388672,249.906982421875,151.44058227539062,155.37501525878906,102.54656982421875,96.57305908203125,69.16499328613281,247.97567749023438,40.684906005859375,70.38321685791016,71.7524185180664,41.119998931884766,357.0,554.2183227539062,21.41551971435547,74.92811584472656,181.21591186523438,374.9762878417969,66.03047180175781,92.68348693847656,70.3721694946289,12.634195327758789,26.59671401977539,41.4713134765625,30.946544647216797,30.72450065612793,8.82934856414795
2025-05-09,435.3967590332031,152.22218322753906,193.05999755859375,590.6473388671875,149.3665008544922,844.8002319335938,161.84927368164062,93.78299713134766,249.52249145507812,150.0396270751953,154.40545654296875,103.74537658691406,96.10110473632812,68.53330993652344,244.77357482910156,40.870723724365234,70.196533203125,71.29972076416016,41.66999816894531,362.3999938964844,555.5897827148438,21.16849136352539,73.30701446533203,180.2589874267578,370.20098876953125,65.17408752441406,92.17669677734375,70.43097686767578,12.6847505569458,26.954954147338867,41.4713134765625,31.333980560302734,30.751434326171875,8.877074241638184
2025-05-12,445.8467712402344,157.91246032714844,208.63999938964844,637.4413452148438,156.2019500732422,850.7423706054688,161.29542541503906,94.62353515625,256.39447021484375,149.96177673339844,157.57855224609375,105.53392791748047,96.13091278076172,67.57120513916016,249.183837890625,42.40619659423828,73.5958480834961,73.69114685058594,40.689998626708984,351.70001220703125,579.3379516601562,21.938079833984375,77.61067199707031,185.60035705566406,368.3627624511719,63.071998596191406,96.65166473388672,67.65763854980469,12.712326049804688,26.151338577270508,40.891231536865234,30.73345375061035,31.173423767089844,8.657533645629883
2025-05-13,445.72772216796875,158.97874450683594,211.3699951171875,653.98974609375,161.21923828125,849.1004028320312,161.10110473632812,94.08250427246094,259.31292724609375,144.41629028320312,155.45335388183594,105.82395935058594,95.26647186279297,67.01725006103516,253.99681091308594,43.30595016479492,74.24427032470703,74.78352355957031,40.47999954223633,350.8999938964844,591.5547485351562,21.72905731201172,73.9438705444336,183.57901000976562,302.8404235839844,58.87758255004883,94.74884796142578,66.138671875,12.675558090209961,25.609140396118164,40.55839920043945,30.694711685180664,31.236276626586914,8.647989273071289
2025-05-14,449.4988098144531,164.79855346679688,210.25,657.3093872070312,161.89483642578125,839.737548828125,160.97479248046875,93.85062408447266,261.90594482421875,142.39266967773438,154.75802612304688,104.87652587890625,96.21039581298828,67.21162414550781,253.240478515625,43.755836486816406,73.96917724609375,75.06892395019531,40.65999984741211,350.8999938964844,599.1866455078125,20.92146110534668,70.89463806152344,173.26734924316406,299.5628662109375,58.4299201965332,92.12794494628906,65.0116958618164,12.946718215942383,25.599458694458008,40.273109436035156,30.694711685180664,31.029767990112305,8.628898620605469
2025-05-15,450.5129089355469,163.39344787597656,205.1699981689453,641.8775634765625,158.36781311035156,847.5856323242188,163.03469848632812,96.13070678710938,263.7298889160156,145.5545654296875,159.05738830566406,105.94002532958984,95.73345947265625,69.59259796142578,261.9430847167969,43.40375518798828,74.62742614746094,74.3898696899414,40.7599983215332,348.20001220703125,603.3994750976562,21.47252655029297,72.17802429199219,177.4076385498047,266.8259582519531,58.848388671875,93.87843322753906,66.56755828857422,13.070808410644531,26.461164474487305,41.347686767578125,31.54707145690918,31.72111701965332,8.84843921661377
2025-05-16,451.6463623046875,165.61572265625,205.58999633789062,638.3485107421875,159.4507598876953,856.06884765625,165.23065185546875,97.20311737060547,263.7989196777344,147.2279510498047,159.909423828125,105.55950164794922,97.61136627197266,69.97161865234375,262.02166748046875,43.706932067871094,74.39163208007812,74.97051239013672,41.25,351.20001220703125,606.4659423828125,21.691051483154297,73.39385986328125,179.69261169433594,283.9043884277344,60.853145599365234,95.33879089355469,67.79847717285156,13.024848937988281,26.83876609802246,41.832679748535156,31.96356773376465,31.85579490661621,9.02025318145752
2025-05-19,456.2197570800781,165.96450805664062,206.16000366210938,638.438232421875,158.6062774658203,857.6814575195312,165.94967651367188,97.63788604736328,261.1566162109375,148.35650634765625,161.36868286132812,103.8813247680664,97.49214172363281,69.90357971191406,263.64239501953125,43.78517532348633,74.79444122314453,74.85240936279297,41.66999816894531,351.6000061035156,599.8724365234375,21.852571487426758,74.5228500366211,181.34288024902344,307.2267150878906,61.096439361572266,94.76818084716797,67.90679168701172,13.190301895141602,27.129230499267578,42.13698959350586,32.41880798339844,31.81987953186035,9.201613426208496
